city,date,rate
Jabalpur,2018-02-27,77.36
Jabalpur,2018-03-01,77.49
Jabalpur,2018-03-02,77.67
Jabalpur,2018-03-05,78.25
Jabalpur,2018-03-06,78.33
Jabalpur,2018-03-09,78.37
Jabalpur,2018-03-12,78.39
Jabalpur,2018-03-13,78.41
Jabalpur,2018-03-15,78.39
Jabalpur,2018-03-16,78.31
Jabalpur,2018-03-19,78.04
Jabalpur,2018-03-20,78.01
Jabalpur,2018-03-22,78.08
Jabalpur,2018-03-23,78.06
Jabalpur,2018-03-26,78.46
Jabalpur,2018-03-27,78.57
Jabalpur,2018-03-29,78.75
Jabalpur,2018-03-30,78.99
Jabalpur,2018-04-02,79.49
Jabalpur,2018-04-03,79.63
Jabalpur,2018-04-05,79.66
Jabalpur,2018-04-09,79.67
Jabalpur,2018-04-10,79.66
Jabalpur,2018-04-12,79.62
Jabalpur,2018-04-13,79.59
Jabalpur,2018-04-16,79.7
Jabalpur,2018-04-19,79.75
Jabalpur,2018-04-20,79.76
Jabalpur,2018-04-23,80.19
Jabalpur,2018-04-24,80.32
Jabalpur,2018-05-14,80.5
Jabalpur,2018-05-15,80.65
Jabalpur,2018-05-16,80.8
Jabalpur,2018-05-17,81.03
Jabalpur,2018-05-18,80.5
Jabalpur,2018-05-21,82.3
Jabalpur,2018-05-22,82.6
Jabalpur,2018-05-23,82.91
Jabalpur,2018-05-24,83.22
Jabalpur,2018-05-25,83.58
Jabalpur,2018-05-26,83.72
Jabalpur,2018-05-27,83.88
Jabalpur,2018-05-28,84.03
Jabalpur,2018-05-29,84.19
Jabalpur,2018-05-31,84.11
Jabalpur,2018-06-01,84.05
Jabalpur,2018-06-02,83.96
Jabalpur,2018-06-03,83.87
Jabalpur,2018-06-04,83.71
Jabalpur,2018-06-05,83.58
Jabalpur,2018-06-06,83.47
Jabalpur,2018-06-07,83.38
Jabalpur,2018-06-08,83.16
Jabalpur,2018-06-09,82.76
Jabalpur,2018-06-10,82.51
Jabalpur,2018-06-11,82.31
Jabalpur,2018-06-12,82.16
Jabalpur,2018-06-15,82.07
Jabalpur,2018-06-19,81.99
Jabalpur,2018-06-21,81.88
Jabalpur,2018-06-22,81.74
Jabalpur,2018-06-23,81.65
Jabalpur,2018-06-24,81.5
Jabalpur,2018-06-25,81.4
Jabalpur,2018-06-26,81.26
Jabalpur,2018-07-05,81.42
Jabalpur,2018-07-06,81.57
Jabalpur,2018-07-09,82.09
Jabalpur,2018-07-10,82.26
Jabalpur,2018-07-12,82.32
Jabalpur,2018-07-13,82.49
Jabalpur,2018-07-16,82.58
Jabalpur,2018-07-20,82.42
Jabalpur,2018-07-23,82.09
Jabalpur,2018-07-24,82.02
Jabalpur,2018-07-30,82.04
Jabalpur,2018-07-31,82.1
Jabalpur,2018-08-02,82.23
Jabalpur,2018-08-03,82.3
Jabalpur,2018-08-06,82.78
Jabalpur,2018-08-07,82.87
Jabalpur,2018-08-13,82.95
Jabalpur,2018-08-16,83.0
Jabalpur,2018-08-20,83.31
Jabalpur,2018-08-21,83.4
Jabalpur,2018-08-24,83.49
Jabalpur,2018-08-25,77.19
Jabalpur,2018-08-26,77.27
Jabalpur,2018-08-27,83.74
Jabalpur,2018-08-28,83.88
Jabalpur,2018-08-29,84.01
Jabalpur,2018-08-30,84.13
Jabalpur,2018-08-31,84.36
Jabalpur,2018-09-03,85.04
Jabalpur,2018-09-04,85.2
Jabalpur,2018-09-06,85.41
Jabalpur,2018-09-07,85.9
Jabalpur,2018-09-10,86.65
Jabalpur,2018-09-11,86.79
Jabalpur,2018-09-13,86.92
Jabalpur,2018-09-14,87.21
Jabalpur,2018-09-15,87.57
Jabalpur,2018-09-16,87.85
Jabalpur,2018-09-17,88.0
Jabalpur,2018-09-18,88.1
Jabalpur,2018-09-20,88.17
Jabalpur,2018-09-21,88.27
Jabalpur,2018-09-23,88.55
Jabalpur,2018-09-24,88.66
Jabalpur,2018-09-25,88.8
Jabalpur,2018-09-27,88.95
Jabalpur,2018-09-28,89.17
Jabalpur,2018-09-30,89.44
Jabalpur,2018-10-01,89.68
Jabalpur,2018-10-02,89.79
Jabalpur,2018-10-04,89.92
Jabalpur,2018-10-05,84.83
Jabalpur,2018-10-06,85.01
Jabalpur,2018-10-07,85.15
Jabalpur,2018-10-08,85.37
Jabalpur,2018-10-09,85.6
Jabalpur,2018-10-11,85.7
Jabalpur,2018-10-12,85.82
Jabalpur,2018-10-13,86.01
Jabalpur,2018-10-14,86.07
Jabalpur,2018-10-16,86.18
Jabalpur,2018-10-18,85.97
Jabalpur,2018-10-19,85.72
Jabalpur,2018-10-20,85.33
Jabalpur,2018-10-22,84.77
Jabalpur,2018-10-23,84.66
Jabalpur,2018-10-24,84.57
Jabalpur,2018-10-25,84.42
Jabalpur,2018-10-26,84.16
Jabalpur,2018-10-29,83.04
Jabalpur,2018-10-30,82.84
Jabalpur,2018-11-01,82.66
Jabalpur,2018-11-02,82.48
Jabalpur,2018-11-05,81.88
Jabalpur,2018-11-06,81.74
Jabalpur,2018-11-12,80.86
Jabalpur,2018-11-13,80.73
Jabalpur,2018-11-15,80.58
Jabalpur,2018-11-16,80.39
Jabalpur,2018-11-19,79.8
Jabalpur,2018-11-20,79.66
Jabalpur,2018-11-22,79.24
Jabalpur,2018-11-23,78.83
Jabalpur,2018-11-26,77.74
Jabalpur,2018-11-27,77.31
Jabalpur,2018-11-28,76.8
Jabalpur,2018-11-29,76.46
Jabalpur,2018-11-30,76.09
Jabalpur,2018-12-01,75.73
Jabalpur,2018-12-02,75.41
Jabalpur,2018-12-03,75.09
Jabalpur,2018-12-04,74.88
Jabalpur,2018-12-06,74.47
Jabalpur,2018-12-07,74.06
Jabalpur,2018-12-10,73.44
Jabalpur,2018-12-11,73.28
Jabalpur,2018-12-13,73.37
Jabalpur,2018-12-17,73.61
Jabalpur,2018-12-18,73.71
Jabalpur,2018-12-21,73.54
Jabalpur,2018-12-24,72.93
Jabalpur,2018-12-25,72.86
Jabalpur,2018-12-27,72.81
Jabalpur,2018-12-28,72.61
Jabalpur,2018-12-31,71.89
Jabalpur,2019-01-02,71.79
Jabalpur,2019-01-04,71.58
Jabalpur,2019-01-07,71.64
Jabalpur,2019-01-10,72.02
Jabalpur,2019-01-11,72.22
Jabalpur,2019-01-14,73.3
Jabalpur,2019-01-16,73.5
Jabalpur,2019-01-17,73.64
Jabalpur,2019-01-18,73.72
Jabalpur,2019-01-21,74.32
Jabalpur,2019-01-22,74.46
Jabalpur,2019-01-29,74.38
Jabalpur,2019-01-31,74.27
Jabalpur,2019-02-01,74.03
Jabalpur,2019-02-05,73.52
Jabalpur,2019-02-08,73.46
Jabalpur,2019-02-11,73.41
Jabalpur,2019-02-14,73.47
Jabalpur,2019-02-15,73.54
Jabalpur,2019-02-18,74.0
Jabalpur,2019-02-19,74.09
Jabalpur,2019-02-22,74.39
Jabalpur,2019-02-25,74.67
Jabalpur,2019-02-26,74.76
Jabalpur,2019-02-28,74.84
Jabalpur,2019-03-01,74.94
Jabalpur,2019-03-04,75.3
Jabalpur,2019-03-05,75.37
Jabalpur,2019-03-08,75.38
Jabalpur,2019-03-11,75.61
Jabalpur,2019-03-12,75.55
Jabalpur,2019-03-14,75.61
Jabalpur,2019-03-15,75.7
Jabalpur,2019-03-18,75.93
Jabalpur,2019-03-21,75.86
Jabalpur,2019-03-22,75.91
Jabalpur,2019-03-23,75.96
Jabalpur,2019-03-24,76.01
Jabalpur,2019-03-28,75.96
Jabalpur,2019-03-29,75.93
Jabalpur,2019-04-01,76.01
Jabalpur,2019-04-05,76.06
Jabalpur,2019-04-08,76.0
Jabalpur,2019-04-09,75.94
Jabalpur,2019-04-12,76.01
Jabalpur,2019-04-15,76.13
Jabalpur,2019-04-16,76.08
Jabalpur,2019-04-20,76.15
Jabalpur,2019-04-22,76.1
Jabalpur,2019-04-25,76.17
Jabalpur,2019-04-27,76.23
Jabalpur,2019-04-30,76.31
Jabalpur,2019-05-02,76.25
Jabalpur,2019-05-04,76.26
Jabalpur,2019-05-05,76.2
Jabalpur,2019-05-06,76.12
Jabalpur,2019-05-09,75.96
Jabalpur,2019-05-10,75.75
Jabalpur,2019-05-11,75.26
Jabalpur,2019-05-12,74.83
Jabalpur,2019-05-13,74.53
Jabalpur,2019-05-14,74.27
Jabalpur,2019-05-17,74.19
Jabalpur,2019-05-18,74.12
Jabalpur,2019-05-20,74.21
Jabalpur,2019-05-21,74.26
Jabalpur,2019-05-23,74.34
Jabalpur,2019-05-24,74.48
Jabalpur,2019-05-25,74.63
Jabalpur,2019-05-26,74.77
Jabalpur,2019-05-27,74.87
Jabalpur,2019-05-28,74.96
Jabalpur,2019-05-30,74.9
Jabalpur,2019-05-31,74.83
Jabalpur,2019-06-01,74.79
Jabalpur,2019-06-02,74.67
Jabalpur,2019-06-03,74.47
Jabalpur,2019-06-04,74.4
Jabalpur,2019-06-06,74.23
Jabalpur,2019-06-07,74.1
Jabalpur,2019-06-10,73.58
Jabalpur,2019-06-13,73.5
Jabalpur,2019-06-14,73.33
Jabalpur,2019-06-15,73.13
Jabalpur,2019-06-16,73.07
Jabalpur,2019-06-24,73.2
Jabalpur,2019-06-27,73.27
Jabalpur,2019-06-28,73.32
Jabalpur,2019-06-29,73.43
Jabalpur,2019-06-30,73.52
Jabalpur,2019-07-01,73.62
Jabalpur,2019-07-02,73.69
Jabalpur,2019-07-06,78.22
Jabalpur,2019-07-09,78.17
Jabalpur,2019-07-13,78.26
Jabalpur,2019-07-14,78.35
Jabalpur,2019-07-15,78.48
Jabalpur,2019-07-16,78.54
Jabalpur,2019-07-18,78.62
Jabalpur,2019-07-23,78.68
Jabalpur,2019-07-25,78.62
Jabalpur,2019-07-26,78.56
Jabalpur,2019-07-27,78.51
Jabalpur,2019-07-28,78.41
Jabalpur,2019-07-29,78.26
Jabalpur,2019-07-30,78.12
Jabalpur,2019-08-01,78.06
Jabalpur,2019-08-02,77.9
Jabalpur,2019-08-03,77.83
Jabalpur,2019-08-04,77.73
Jabalpur,2019-08-05,77.58
Jabalpur,2019-08-06,77.49
Jabalpur,2019-08-08,77.44
Jabalpur,2019-08-09,77.28
Jabalpur,2019-08-11,77.19
Jabalpur,2019-08-18,77.11
Jabalpur,2019-08-19,77.04
Jabalpur,2019-08-24,77.12
Jabalpur,2019-08-25,77.19
Jabalpur,2019-08-26,77.27
Jabalpur,2019-08-27,77.27
Jabalpur,2019-08-29,77.21
Jabalpur,2019-09-05,77.18
Jabalpur,2019-09-06,77.09
Jabalpur,2019-09-07,77.0
Jabalpur,2019-09-08,76.94
Jabalpur,2019-09-10,76.99
Jabalpur,2019-09-12,77.05
Jabalpur,2019-09-13,77.12
Jabalpur,2019-09-14,77.2
Jabalpur,2019-09-15,77.27
Jabalpur,2019-09-17,77.41
Jabalpur,2019-09-18,77.66
Jabalpur,2019-09-19,77.96
Jabalpur,2019-09-20,78.31
Jabalpur,2019-09-21,81.58
Jabalpur,2019-09-22,81.86
Jabalpur,2019-09-23,82.17
Jabalpur,2019-09-24,82.4
Jabalpur,2019-09-26,82.46
Jabalpur,2019-09-27,82.62
Jabalpur,2019-09-30,82.71
Jabalpur,2019-10-01,82.94
Jabalpur,2019-10-03,82.83
Jabalpur,2019-10-04,82.64
Jabalpur,2019-10-05,82.33
Jabalpur,2019-10-07,82.04
Jabalpur,2019-10-08,81.86
Jabalpur,2019-10-10,81.8
Jabalpur,2019-10-11,81.68
Jabalpur,2019-10-12,81.57
Jabalpur,2019-10-15,81.52
Jabalpur,2019-10-22,81.46
Jabalpur,2019-10-24,81.41
Jabalpur,2019-10-25,81.3
Jabalpur,2019-10-26,81.21
Jabalpur,2019-10-29,81.15
Jabalpur,2019-11-01,81.02
Jabalpur,2019-11-02,80.94
Jabalpur,2019-11-03,80.89
Jabalpur,2019-11-04,80.8
Jabalpur,2019-11-05,80.75
Jabalpur,2019-11-08,80.85
Jabalpur,2019-11-09,81.01
Jabalpur,2019-11-10,81.22
Jabalpur,2019-11-11,81.38
Jabalpur,2019-11-13,81.49
Jabalpur,2019-11-14,81.65
Jabalpur,2019-11-15,81.84
Jabalpur,2019-11-16,81.99
Jabalpur,2019-11-17,82.11
Jabalpur,2019-11-18,82.28
Jabalpur,2019-11-19,82.44
Jabalpur,2019-11-22,82.6
Jabalpur,2019-11-23,82.69
Jabalpur,2019-11-24,82.8
Jabalpur,2019-11-25,82.93
Jabalpur,2019-11-26,83.03
Jabalpur,2019-11-29,83.09
Jabalpur,2019-11-30,83.143
Jabalpur,2019-12-01,83.27
Jabalpur,2019-12-07,83.18
Jabalpur,2019-12-08,83.27
Jabalpur,2019-12-09,83.32
Jabalpur,2019-12-10,83.33
Jabalpur,2019-12-12,83.28
Jabalpur,2019-12-13,83.22
Jabalpur,2019-12-14,83.16
Jabalpur,2019-12-15,83.05
Jabalpur,2019-12-16,83.0
Jabalpur,2019-12-17,82.95
Jabalpur,2019-12-19,82.94
Jabalpur,2019-12-26,82.99
Jabalpur,2019-12-27,83.05
Jabalpur,2019-12-29,83.2
Jabalpur,2019-12-30,83.37
Jabalpur,2019-12-31,83.48
Jabalpur,2020-01-02,83.61
Jabalpur,2020-01-03,83.72
Jabalpur,2020-01-04,83.82
Jabalpur,2020-01-05,83.92
Jabalpur,2020-01-06,84.08
Jabalpur,2020-01-07,84.23
Jabalpur,2020-01-08,84.13
Jabalpur,2020-01-09,84.21
Jabalpur,2020-01-10,84.36
Jabalpur,2020-01-11,84.42
Jabalpur,2020-01-12,84.32
Jabalpur,2020-01-13,84.2
Jabalpur,2020-01-14,84.1
Jabalpur,2020-01-16,83.93
Jabalpur,2020-01-17,83.78
Jabalpur,2020-01-18,83.62
Jabalpur,2020-01-19,83.44
Jabalpur,2020-01-20,83.33
Jabalpur,2020-01-21,83.17
Jabalpur,2020-01-22,83.17
Jabalpur,2020-01-23,82.99
Jabalpur,2020-01-24,82.77
Jabalpur,2020-01-25,82.52
Jabalpur,2020-01-26,82.22
Jabalpur,2020-01-27,81.98
Jabalpur,2020-01-28,81.87
Jabalpur,2020-01-29,81.87
Jabalpur,2020-01-30,81.63
Jabalpur,2020-01-31,81.52
Jabalpur,2020-02-01,81.37
Jabalpur,2020-02-02,81.27
Jabalpur,2020-02-03,81.21
Jabalpur,2020-02-04,81.16
Jabalpur,2020-02-05,81.16
Jabalpur,2020-02-06,81.05
Jabalpur,2020-02-07,80.83
Jabalpur,2020-02-08,80.59
Jabalpur,2020-02-09,80.36
Jabalpur,2020-02-10,80.19
Jabalpur,2020-02-11,80.02
Jabalpur,2020-02-12,80.02
Jabalpur,2020-02-13,80.02
Jabalpur,2020-02-14,80.02
Jabalpur,2020-02-15,80.02
Jabalpur,2020-02-17,80.02
Jabalpur,2020-02-18,79.97
Jabalpur,2020-02-19,79.97
Jabalpur,2020-02-20,79.97
Jabalpur,2020-02-21,79.97
Jabalpur,2020-02-24,80.1
Jabalpur,2020-02-25,80.1
Jabalpur,2020-02-26,80.1
Jabalpur,2020-02-27,80.04
Jabalpur,2020-02-28,80.04
Jabalpur,2020-02-29,79.97
Jabalpur,2020-03-01,79.82
Jabalpur,2020-03-02,79.59
Jabalpur,2020-03-03,79.54
Jabalpur,2020-03-04,79.54
Jabalpur,2020-03-05,79.38
Jabalpur,2020-03-06,79.22
Jabalpur,2020-03-07,79.09
Jabalpur,2020-03-08,78.89
Jabalpur,2020-03-09,78.64
Jabalpur,2020-03-10,78.34
Jabalpur,2020-03-11,78.34
Jabalpur,2020-03-12,78.16
Jabalpur,2020-03-13,78.01
Jabalpur,2020-03-14,77.88
Jabalpur,2020-03-15,77.75
Jabalpur,2020-03-16,77.58
Jabalpur,2020-03-17,77.58
Jabalpur,2020-03-18,77.58
Jabalpur,2020-03-19,77.58
Jabalpur,2020-03-20,77.58
Jabalpur,2020-03-21,77.58
Jabalpur,2020-03-22,77.58
Jabalpur,2020-03-23,77.58
Jabalpur,2020-03-24,77.58
Jabalpur,2020-03-25,77.58
Jabalpur,2020-03-26,77.58
Jabalpur,2020-03-27,77.58
Jabalpur,2020-03-28,77.58
Jabalpur,2020-03-29,77.58
Jabalpur,2020-03-30,77.58
Jabalpur,2020-03-31,77.58
Jabalpur,2020-04-01,77.58
Jabalpur,2020-04-02,77.58
Jabalpur,2020-04-03,77.58
Jabalpur,2020-04-04,77.58
Jabalpur,2020-04-05,77.58
Jabalpur,2020-04-06,77.58
Jabalpur,2020-04-07,77.58
Jabalpur,2020-04-08,77.58
Jabalpur,2020-04-09,77.58
Jabalpur,2020-04-10,77.58
Jabalpur,2020-04-11,77.58
Jabalpur,2020-04-12,77.58
Jabalpur,2020-04-13,77.58
Jabalpur,2020-04-14,77.58
Jabalpur,2020-04-15,77.58
Jabalpur,2020-04-16,77.58
Jabalpur,2020-04-17,77.58
Jabalpur,2020-04-18,77.58
Jabalpur,2020-04-20,77.58
Jabalpur,2020-04-21,77.58
Jabalpur,2020-04-22,77.58
Jabalpur,2020-04-23,77.58
Jabalpur,2020-04-24,77.58
Jabalpur,2020-04-25,77.58
Jabalpur,2020-04-26,77.58
Jabalpur,2020-04-27,77.58
Jabalpur,2020-04-28,77.58
Jabalpur,2020-04-29,77.58
Jabalpur,2020-04-30,77.58
Jabalpur,2020-05-01,77.58
Jabalpur,2020-05-02,77.58
Jabalpur,2020-05-03,77.58
Jabalpur,2020-05-04,77.58
Jabalpur,2020-05-05,77.58
Jabalpur,2020-05-06,77.58
Jabalpur,2020-05-07,77.58
Jabalpur,2020-05-08,77.58
Jabalpur,2020-05-09,77.58
Jabalpur,2020-05-10,77.58
Jabalpur,2020-05-11,77.58
Jabalpur,2020-05-12,77.58
Jabalpur,2020-05-13,77.58
Jabalpur,2020-05-14,77.58
Jabalpur,2020-05-15,77.58
Jabalpur,2020-05-16,77.58
Jabalpur,2020-05-17,77.58
Jabalpur,2020-05-18,77.58
Jabalpur,2020-05-19,77.58
Jabalpur,2020-05-20,77.58
Jabalpur,2020-05-21,77.58
Jabalpur,2020-05-22,77.58
Jabalpur,2020-05-23,77.58
Jabalpur,2020-05-24,77.58
Jabalpur,2020-05-25,77.58
Jabalpur,2020-05-26,77.58
Jabalpur,2020-05-27,77.58
Jabalpur,2020-05-28,77.58
Jabalpur,2020-05-29,77.58
Jabalpur,2020-05-30,77.58
Jabalpur,2020-05-31,77.58
Jabalpur,2020-06-01,77.58
Jabalpur,2020-06-02,77.58
Jabalpur,2020-06-03,77.58
Jabalpur,2020-06-04,77.58
Jabalpur,2020-06-05,77.58
Jabalpur,2020-06-06,77.58
Jabalpur,2020-06-07,78.18
Jabalpur,2020-06-08,78.78
Jabalpur,2020-06-09,79.32
Jabalpur,2020-06-10,79.72
Jabalpur,2020-06-11,80.32
Jabalpur,2020-06-12,80.92
Jabalpur,2020-06-13,81.52
Jabalpur,2020-06-14,82.12
Jabalpur,2020-06-15,83.78
Jabalpur,2020-06-16,84.26
Jabalpur,2020-06-17,84.83
Jabalpur,2020-06-18,85.38
Jabalpur,2020-06-19,85.96
Jabalpur,2020-06-20,86.48
Jabalpur,2020-06-21,86.85
Jabalpur,2020-06-22,87.19
Jabalpur,2020-06-23,87.39
Jabalpur,2020-06-24,87.39
Jabalpur,2020-06-25,87.55
Jabalpur,2020-06-26,87.78
Jabalpur,2020-06-27,88.03
Jabalpur,2020-06-28,88.03
Jabalpur,2020-06-29,88.08
Jabalpur,2020-06-30,88.08
Jabalpur,2020-07-01,88.08
Jabalpur,2020-07-02,88.08
Jabalpur,2020-07-03,88.08
Jabalpur,2020-07-04,88.08
Jabalpur,2020-07-05,88.08
Jabalpur,2020-07-06,88.08
Jabalpur,2020-07-07,88.08
Jabalpur,2020-07-08,88.08
Jabalpur,2020-07-09,88.08
Jabalpur,2020-07-10,88.08
Jabalpur,2020-07-11,88.08
Jabalpur,2020-07-12,88.08
Jabalpur,2020-07-13,88.08
Jabalpur,2020-07-15,88.08
Jabalpur,2020-07-16,88.08
Jabalpur,2020-07-17,88.09
Jabalpur,2020-07-18,88.09
Jabalpur,2020-07-19,88.09
Jabalpur,2020-07-20,88.09
Jabalpur,2020-07-21,88.09
Jabalpur,2020-07-22,88.09
Jabalpur,2020-07-23,88.09
Jabalpur,2020-07-24,88.09
Jabalpur,2020-07-25,88.09
Jabalpur,2020-07-26,88.09
Jabalpur,2020-07-27,88.09
Jabalpur,2020-07-28,88.09
Jabalpur,2020-07-29,88.09
Jabalpur,2020-07-30,88.09
Jabalpur,2020-07-31,88.09
Jabalpur,2020-08-01,88.09
Jabalpur,2020-08-02,88.09
Jabalpur,2020-08-03,88.09
Jabalpur,2020-08-04,88.09
Jabalpur,2020-08-05,88.09
Jabalpur,2020-08-06,88.09
Jabalpur,2020-08-07,88.09
Jabalpur,2020-08-08,88.09
Jabalpur,2020-08-09,88.09
Jabalpur,2020-08-10,88.09
Jabalpur,2020-08-11,88.09
Jabalpur,2020-08-12,88.09
Jabalpur,2020-08-13,88.09
Jabalpur,2020-08-14,88.09
Jabalpur,2020-08-15,88.09
Jabalpur,2020-08-16,88.26
Jabalpur,2020-08-17,88.43
Jabalpur,2020-08-18,88.59
Jabalpur,2020-08-19,88.59
Jabalpur,2020-08-20,88.7
Jabalpur,2020-08-21,88.9
Jabalpur,2020-08-22,89.06
Jabalpur,2020-08-23,89.21
Jabalpur,2020-08-24,89.34
Jabalpur,2020-08-25,89.46
Jabalpur,2020-08-26,89.46
Jabalpur,2020-08-27,89.56
Jabalpur,2020-08-28,89.67
Jabalpur,2020-08-29,89.67
Jabalpur,2020-08-30,89.77
Jabalpur,2020-08-31,89.77
Jabalpur,2020-09-01,89.82
Jabalpur,2020-09-02,89.82
Jabalpur,2020-09-03,89.82
Jabalpur,2020-09-04,89.82
Jabalpur,2020-09-05,89.82
Jabalpur,2020-09-06,89.82
Jabalpur,2020-09-07,89.82
Jabalpur,2020-09-08,89.82
Jabalpur,2020-09-09,89.82
Jabalpur,2020-09-10,89.73
Jabalpur,2020-09-11,89.73
Jabalpur,2020-09-12,89.59
Jabalpur,2020-09-13,89.59
Jabalpur,2020-09-14,89.45
Jabalpur,2020-09-15,89.27
Jabalpur,2020-09-16,89.27
Jabalpur,2020-09-17,89.12
Jabalpur,2020-09-18,88.85
Jabalpur,2020-09-19,88.85
Jabalpur,2020-09-20,88.85
Jabalpur,2020-09-21,88.85
Jabalpur,2020-09-22,88.76
Jabalpur,2020-09-23,88.76
Jabalpur,2020-09-24,88.76
Jabalpur,2020-09-25,88.77
Jabalpur,2020-09-26,88.77
Jabalpur,2020-09-27,88.77
Jabalpur,2020-09-28,88.77
Jabalpur,2020-09-29,88.77
Jabalpur,2020-09-30,88.77
Jabalpur,2020-10-01,88.77
Jabalpur,2020-10-02,88.77
Jabalpur,2020-10-03,88.77
Jabalpur,2020-10-04,88.77
Jabalpur,2020-10-05,88.77
Jabalpur,2020-10-06,88.77
Jabalpur,2020-10-07,88.77
Jabalpur,2020-10-08,88.77
Jabalpur,2020-10-09,88.77
Jabalpur,2020-10-10,88.77
Jabalpur,2020-10-11,88.77
Jabalpur,2020-10-12,88.77
Jabalpur,2020-10-13,88.77
Jabalpur,2020-10-14,88.77
Jabalpur,2020-10-15,88.77
Jabalpur,2020-10-16,88.77
Jabalpur,2020-10-17,88.77
Jabalpur,2020-10-18,88.77
Jabalpur,2020-10-19,88.77
Jabalpur,2020-10-20,88.77
Jabalpur,2020-10-21,88.77
Jabalpur,2020-10-22,88.77
Jabalpur,2020-10-23,88.77
Jabalpur,2020-10-24,88.77
Jabalpur,2020-10-25,88.77
Jabalpur,2020-10-26,88.77
Jabalpur,2020-10-27,88.77
Jabalpur,2020-10-28,88.77
Jabalpur,2020-10-29,88.77
Jabalpur,2020-10-30,88.77
Jabalpur,2020-10-31,88.77
Jabalpur,2020-11-01,88.77
Jabalpur,2020-11-02,88.77
Jabalpur,2020-11-03,88.77
Jabalpur,2020-11-04,88.77
Jabalpur,2020-11-05,88.77
Jabalpur,2020-11-06,88.77
Jabalpur,2020-11-07,88.77
Jabalpur,2020-11-08,88.77
Jabalpur,2020-11-09,88.77
Jabalpur,2020-11-10,88.77
Jabalpur,2020-11-11,88.77
Jabalpur,2020-11-12,88.77
Jabalpur,2020-11-13,88.77
Jabalpur,2020-11-14,88.77
Jabalpur,2020-11-15,88.77
Jabalpur,2020-11-16,88.77
Jabalpur,2020-11-17,88.77
Jabalpur,2020-11-18,88.77
Jabalpur,2020-11-19,88.77
Jabalpur,2020-11-20,88.95
Jabalpur,2020-11-21,89.08
Jabalpur,2020-11-22,89.14
Jabalpur,2020-11-23,89.21
Jabalpur,2020-11-24,89.27
Jabalpur,2020-11-25,89.27
Jabalpur,2020-11-26,89.38
Jabalpur,2020-11-27,89.58
Jabalpur,2020-11-28,89.83
Jabalpur,2020-11-29,90.05
Jabalpur,2020-11-30,90.05
Jabalpur,2020-12-01,90.05
Jabalpur,2020-12-02,90.2
Jabalpur,2020-12-03,90.38
Jabalpur,2020-12-04,90.58
Jabalpur,2020-12-05,90.86
Jabalpur,2020-12-06,91.15
Jabalpur,2020-12-07,91.46
Jabalpur,2020-12-08,91.46
Jabalpur,2020-12-09,91.46
Jabalpur,2020-12-10,91.46
Jabalpur,2020-12-11,91.46
Jabalpur,2020-12-12,91.46
Jabalpur,2020-12-13,91.46
Jabalpur,2020-12-14,91.46
Jabalpur,2020-12-15,91.46
Jabalpur,2020-12-16,91.46
Jabalpur,2020-12-17,91.46
Jabalpur,2020-12-18,91.46
Jabalpur,2020-12-19,91.46
Jabalpur,2020-12-20,91.46
Jabalpur,2020-12-21,91.46
Jabalpur,2020-12-22,91.46
Jabalpur,2020-12-23,91.46
Jabalpur,2020-12-24,91.46
Jabalpur,2020-12-25,91.46
Jabalpur,2020-12-26,91.46
Jabalpur,2020-12-27,91.46
Jabalpur,2020-12-28,91.46
Jabalpur,2020-12-29,91.46
Jabalpur,2020-12-30,91.46
Jabalpur,2020-12-31,91.46
Jabalpur,2021-01-01,91.46
Jabalpur,2021-01-02,91.46
Jabalpur,2021-01-03,91.46
Jabalpur,2021-01-04,91.46
Jabalpur,2021-01-05,91.46
Jabalpur,2021-01-06,91.75
Jabalpur,2021-01-07,92.01
Jabalpur,2021-01-08,92.01
Jabalpur,2021-01-09,92.01
Jabalpur,2021-01-10,92.01
Jabalpur,2021-01-11,92.01
Jabalpur,2021-01-12,92.01
Jabalpur,2021-01-13,92.27
Jabalpur,2021-01-14,92.53
Jabalpur,2021-01-15,92.53
Jabalpur,2021-01-16,92.53
Jabalpur,2021-01-17,92.53
Jabalpur,2021-01-18,92.78
Jabalpur,2021-01-19,93.04
Jabalpur,2021-01-20,93.04
Jabalpur,2021-01-21,93.04
Jabalpur,2021-01-22,93.3
Jabalpur,2021-01-23,93.56
Jabalpur,2021-01-24,93.56
Jabalpur,2021-01-25,93.56
Jabalpur,2021-01-26,93.92
Jabalpur,2021-01-27,94.18
Jabalpur,2021-01-28,94.18
Jabalpur,2021-01-29,94.18
Jabalpur,2021-01-30,94.18
Jabalpur,2021-01-31,94.18
Jabalpur,2021-02-01,94.18
Jabalpur,2021-02-02,94.18
Jabalpur,2021-02-03,94.18
Jabalpur,2021-02-04,94.53
Jabalpur,2021-02-05,94.84
Jabalpur,2021-02-06,94.84
Jabalpur,2021-02-07,94.84
Jabalpur,2021-02-08,94.84
Jabalpur,2021-02-09,95.2
Jabalpur,2021-02-10,95.51
Jabalpur,2021-02-11,95.77
Jabalpur,2021-02-12,96.07
Jabalpur,2021-02-13,96.38
Jabalpur,2021-02-14,96.68
Jabalpur,2021-02-15,96.95
Jabalpur,2021-02-16,97.26
Jabalpur,2021-02-17,97.52
Jabalpur,2021-02-18,97.87
Jabalpur,2021-02-19,98.19
Jabalpur,2021-02-20,98.59
